406,"(1405.5045, 1028.5008)","(1407.4447, 1060.8577)",0,True,31,"(1405.5045, 1028.5008)","(1407.4447, 1060.8577)",1,True,31,"(1405.5045, 1028.5008)","(1407.4447, 1060.8577)",2,True,31
407,"(1419.2132, 1188.9081)","(1030.5733, 1321.6527)",0,True,22,"(1419.2132, 1188.9081)","(1030.5733, 1321.6527)",1,True,22,"(1419.2132, 1188.9081)","(1030.5733, 1321.6527)",2,True,22
409,"(888.7033, 1271.3117)","(1597.5294, 1131.5921)",0,True,29,"(888.7033, 1271.3117)","(1597.5294, 1131.5921)",1,True,29,"(888.7033, 1271.3117)","(1597.5294, 1131.5921)",2,True,29
411,"(1483.1679, 1266.191)","(1597.3643, 1258.8952)",0,True,23,"(1483.1679, 1266.191)","(1597.3643, 1258.8952)",1,True,23,"(1483.1679, 1266.191)","(1597.3643, 1258.8952)",2,True,23
413,"(1021.8443, 1111.2324)","(1584.1492, 1136.4167)",0,True,32,"(1021.8443, 1111.2324)","(1584.1492, 1136.4167)",1,True,32,"(1021.8443, 1111.2324)","(1584.1492, 1136.4167)",2,True,32
414,"(1536.3711, 1356.0027)","(957.8555, 1298.651)",0,True,20,"(1536.3711, 1356.0027)","(957.8555, 1298.651)",1,True,20,"(1536.3711, 1356.0027)","(957.8555, 1298.651)",2,True,20
415,"(1545.616, 1311.9885)","(890.5287, 1130.3727)",0,True,23,"(1545.616, 1311.9885)","(890.5287, 1130.3727)",1,True,23,"(1545.616, 1311.9885)","(890.5287, 1130.3727)",2,True,23
418,"(1380.9923, 1345.1142)","(1346.4719, 832.5728)",0,True,10,"(1380.9923, 1345.1142)","(1346.4719, 832.5728)",1,True,10,"(1380.9923, 1345.1142)","(1346.4719, 832.5728)",2,True,10
421,"(1123.2847, 1138.9135)","(1094.2595, 1130.9931)",0,True,26,"(1123.2847, 1138.9135)","(1094.2595, 1130.9931)",1,True,26,"(1123.2847, 1138.9135)","(1094.2595, 1130.9931)",2,True,26
423,"(1007.4056, 1107.2923)","(1249.9362, 1000.3572)",0,True,33,"(1007.4056, 1107.2923)","(1249.9362, 1000.3572)",1,True,33,"(1007.4056, 1107.2923)","(1249.9362, 1000.3572)",2,True,33
425,"(874.8729, 1265.8439)","(1229.897, 1374.1716)",0,True,30,"(874.8729, 1265.8439)","(1229.897, 1374.1716)",1,True,30,"(874.8729, 1265.8439)","(1229.897, 1374.1716)",2,True,30
433,"(1406.4746, 1044.6793)","(949.6509, 1091.5321)",0,True,30,"(1406.4746, 1044.6793)","(949.6509, 1091.5321)",1,True,30,"(1406.4746, 1044.6793)","(949.6509, 1091.5321)",2,True,30
437,"(936.949, 958.4865)","(1316.9523, 835.069)",0,True,48,"(936.949, 958.4865)","(1316.9523, 835.069)",1,True,48,"(936.949, 958.4865)","(1316.9523, 835.069)",2,True,48
441,"(1436.2484, 1320.2489)","(1202.8284, 999.2033)",0,True,15,"(1436.2484, 1320.2489)","(1202.8284, 999.2033)",1,True,15,"(1436.2484, 1320.2489)","(1202.8284, 999.2033)",2,True,15
443,"(1404.5344, 1012.3224)","(1609.5309, 1249.2897)",0,True,32,"(1404.5344, 1012.3224)","(1609.5309, 1249.2897)",1,True,32,"(1404.5344, 1012.3224)","(1609.5309, 1249.2897)",2,True,32
448,"(1258.5208, 940.2652)","(1233.7181, 1330.7505)",0,True,47,"(1258.5208, 940.2652)","(1233.7181, 1330.7505)",1,True,47,"(1258.5208, 940.2652)","(1233.7181, 1330.7505)",2,True,47
450,"(1361.2317, 831.3248)","(945.4403, 931.0829)",0,True,61,"(1361.2317, 831.3248)","(945.4403, 931.0829)",1,True,61,"(1361.2317, 831.3248)","(945.4403, 931.0829)",2,True,61
455,"(903.4759, 1137.2339)","(1071.844, 1304.9873)",0,True,37,"(903.4759, 1137.2339)","(1071.844, 1304.9873)",1,True,37,"(903.4759, 1137.2339)","(1071.844, 1304.9873)",2,True,37
458,"(1278.3299, 1004.1557)","(1259.5392, 1377.6453)",0,True,41,"(1278.3299, 1004.1557)","(1259.5392, 1377.6453)",1,True,41,"(1278.3299, 1004.1557)","(1259.5392, 1377.6453)",2,True,41
461,"(1069.094, 985.2629)","(1229.897, 1374.1716)",0,True,55,"(1069.094, 985.2629)","(1229.897, 1374.1716)",1,True,55,"(1069.094, 985.2629)","(1229.897, 1374.1716)",2,True,55
465,"(1384.8382, 1283.2131)","(871.2768, 1185.7218)",0,True,14,"(1384.8382, 1283.2131)","(871.2768, 1185.7218)",1,True,14,"(1384.8382, 1283.2131)","(871.2768, 1185.7218)",2,True,14
467,"(1181.3351, 1154.7544)","(1392.2309, 1118.9456)",0,True,22,"(1181.3351, 1154.7544)","(1392.2309, 1118.9456)",1,True,22,"(1181.3351, 1154.7544)","(1392.2309, 1118.9456)",2,True,22
468,"(1579.1136, 1071.5773)","(1405.0409, 828.286)",0,True,39,"(1579.1136, 1071.5773)","(1405.0409, 828.286)",1,True,39,"(1579.1136, 1071.5773)","(1405.0409, 828.286)",2,True,39
